endTime,artistName,trackName,msPlayed
2022-08-20 14:15,Rahat Fateh Ali Khan,Dil To Bachcha Hai,6963
2022-08-20 14:18,Rashid Ali,Kabhi Kabhi Aditi,218836
2022-08-20 14:21,Jasleen Royal,Kho Gaye Hum Kahan,165985
2022-08-20 14:22,A.R. Rahman,Raanjhanaa,7886
2022-08-20 14:22,Zaeden,tere bina,14060
2022-08-20 14:22,Shafqat Amanat Ali,Dildaara (Stand By Me),41305
2022-08-20 14:27,Arijit Singh,Mast Magan,280161
2022-08-21 02:52,Punit Singh,Teri Meri Pehli Sham,220565
2022-08-21 02:54,NAALAYAK,Sahil,10162
2022-08-21 02:54,Aditya A,Chaand Baaliyan,103264
2022-08-21 06:06,Ritviz,Baaraat,23058
2022-08-21 08:52,Taylor Swift,Paper Rings,106702
2022-08-21 13:56,Pritam,De Taali,30318
2022-08-21 13:56,Pritam,Hum Nashe Mein Toh Nahin,341328
2022-08-21 14:13,Punit Singh,Yahan Koi Nahi,8326
2022-08-21 14:13,Vishal-Shekhar,Khuda Jaane,143576
2022-08-21 14:16,Punit Singh,Teri Meri Pehli Sham,157866
2022-08-21 14:49,Prateek Kuhad,All I Need,153693
2022-08-21 14:52,Prateek Kuhad,Kasoor,197549
2022-08-21 14:53,Prateek Kuhad,Tum Jab Paas,37539
2022-08-21 19:01,Taylor Swift,cardigan,188586
2022-08-21 21:50,NAALAYAK,Sahil,179602
2022-08-22 06:09,Shubh,NO LOVE,170387
2022-08-22 06:22,Mickey Singh,Feels Like,146772
2022-08-22 07:30,Prateek Kuhad,Kasoor,197549
2022-08-22 07:35,Prateek Kuhad,Tum Jab Paas,235932
2022-08-22 07:39,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,264438
2022-08-22 07:43,Punit Singh,Yahan Koi Nahi,230421
2022-08-22 07:53,Punit Singh,Teri Meri Pehli Sham,28807
2022-08-22 07:56,Anuv Jain,Alag Aasmaan,212772
2022-08-22 07:59,When Chai Met Toast,Yellow Paper Daisy,199772
2022-08-22 08:03,Dream Note,Waqt Ki Baatein,243310
2022-08-22 08:04,Dream Note,Waqt Ki Baatein,5079
2022-08-22 08:04,Prateek Kuhad,Co2,4936
2022-08-22 08:06,Prateek Kuhad,Co2,163653
2022-08-22 08:09,Prateek Kuhad,Just A Word,180013
2022-08-22 08:11,Prateek Kuhad,Pause,99564
2022-08-22 08:12,Kishi Bashi,A Sunday Smile (by Beirut),6798
2022-08-22 08:12,Kishi Bashi,Prologue/Twilight (by ELO),5402
2022-08-22 08:12,Kishi Bashi,It All Began With A Burst,36779
2022-08-22 08:13,Kishi Bashi,Manchester,25476
2022-08-22 08:18,Taylor Swift,evermore (feat. Bon Iver),304106
2022-08-22 08:25,Taylor Swift,willow,214706
2022-08-22 08:27,Taylor Swift,champagne problems,165433
2022-08-22 10:08,Punit Singh,Teri Meri Pehli Sham,191720
2022-08-22 14:48,Vishal-Shekhar,Khuda Jaane,92437
2022-08-22 14:52,Pritam,Hum Nashe Mein Toh Nahin,233785
2022-08-22 14:59,Pritam,Bhool Bhulaiyaa 2 Title Track,386110
2022-08-22 15:03,Pritam,Hum Nashe Mein Toh Nahin,238252
2022-08-22 15:07,Pritam,De Taali,210163
2022-08-22 15:08,Pritam,Mere Dholna (Arijit Version),92345
2022-08-23 00:43,Regard,You,233386
2022-08-23 00:45,Lauv,i'm so tired...,162586
2022-08-23 00:49,Prateek Kuhad,Kasoor,197549
2022-08-23 00:51,Aditya A,Chaand Baaliyan,103264
2022-08-23 00:54,NAALAYAK,Sahil,187122
2022-08-23 03:07,Taylor Swift,seven,208906
2022-08-23 03:19,Taylor Swift,the 1,89813
2022-08-23 03:30,Taylor Swift,happiness,10576
2022-08-23 03:30,Taylor Swift,"no body, no crime (feat. HAIM)",3208
2022-08-23 03:36,Taylor Swift,happiness,304590
2022-08-23 03:39,Taylor Swift,dorothea,225880
2022-08-23 03:43,Taylor Swift,dorothea,225880
2022-08-23 03:44,Taylor Swift,dorothea,34062
2022-08-23 03:47,PRETTYMUCH,Summer on You,205791
2022-08-23 03:51,Regard,You,233386
2022-08-23 03:52,Bruno Mars,The Lazy Song,616
2022-08-23 03:52,Regard,You,1628
2022-08-23 03:52,Regard,You,10197
2022-08-23 03:52,Regard,You,3949
2022-08-23 03:55,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",201526
2022-08-23 03:58,Zedd,The Middle,184732
2022-08-23 04:02,Bruno Mars,Marry You,212397
2022-08-23 04:05,Tate McRae,slower - NOTD Remix,183275
2022-08-23 04:07,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",147070
2022-08-23 04:10,Troye Sivan,Easy,136259
2022-08-23 06:15,shy martin,Feelings,24020
2022-08-23 06:17,Virginia To Vegas,Malibu,148822
2022-08-23 06:21,Daya,The Difference,202953
2022-08-23 08:21,Prateek Kuhad,All I Need,9922
2022-08-23 08:24,Prateek Kuhad,All I Need,153693
2022-08-23 08:25,Prateek Kuhad,Hollow,82410
2022-08-23 08:27,Prateek Kuhad,Favorite Peeps,111942
2022-08-23 16:07,Khushboo Raaj,Womaniya,364322
2022-08-23 16:10,Pritam,Bhool Bhulaiyaa 2 Title Track,211666
2022-08-23 16:15,Pritam,Hum Nashe Mein Toh Nahin,238252
2022-08-23 16:16,Pritam,De Taali,29900
2022-08-23 16:19,Saaj Bhatt,Halki Si Barsaat,212560
2022-08-23 16:21,Taylor Swift,Cruel Summer,90797
2022-08-23 16:25,Indravathi Chauhan,Oo Antava Oo Oo Antava,223325
2022-08-23 16:27,Sunidhi Chauhan,"Saami Saami (From ""Pushpa The Rise Part - 01"")",134696
2022-08-23 17:01,Himesh Reshammiya,Hookah Bar,111612
2022-08-23 17:05,Azaan Sami Khan,Ik Lamha,258857
2022-08-23 17:09,Azaan Sami Khan,Jaadugari,205567
2022-08-23 18:25,Prateek Kuhad,All I Need,202284
2022-08-23 19:32,The Weeknd,Out of Time,38182
2022-08-23 19:32,When Chai Met Toast,Yellow Paper Daisy,189149
2022-08-23 19:34,The Weeknd,Out of Time - KAYTRANADA Remix,68680
2022-08-23 19:35,Lana Del Rey,Lust for Life (with The Weeknd),104281
2022-08-23 19:37,Jay Sean,Maybe (Shayad),91153
2022-08-23 19:41,Jay Sean,Stay (Tu Rahe),208864
2022-08-23 19:48,Deemah,Look Into My Eyes (Feat. Say-On) - Original,188898
2022-08-24 01:19,shy martin,Feelings,169768
2022-08-24 01:23,Dream Note,Waqt Ki Baatein,243310
2022-08-24 01:26,When Chai Met Toast,Yellow Paper Daisy,199772
2022-08-24 01:42,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),113178
2022-08-24 05:18,The Moldy Peaches,Anyone Else But You,180093
2022-08-24 05:20,Sohail Rana,Aaj Jane Ki Zid Na Karo,130079
2022-08-24 05:21,Crooked Fingers,Heavy Hours,41316
2022-08-24 06:52,Prateek Kuhad,All I Need,153693
2022-08-24 06:56,Prateek Kuhad,Kasoor,197549
2022-08-24 07:00,Prateek Kuhad,Tum Jab Paas,235932
2022-08-24 07:11,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,78015
2022-08-24 12:36,Prateek Kuhad,All I Need,153693
2022-08-24 12:39,When Chai Met Toast,Yellow Paper Daisy,199772
2022-08-24 12:42,Prateek Kuhad,Kasoor,197549
2022-08-24 12:53,Prateek Kuhad,Tum Jab Paas,13392
2022-08-24 13:55,Pritam,De Taali,11301
2022-08-24 13:55,Pritam,Hum Nashe Mein Toh Nahin,238252
2022-08-24 13:56,Mano,Aathangarai Maramea Adhil,18266
2022-08-24 13:56,Tanishk Bagchi,"Saathiya (From ""Cuttputlli"")",16697
2022-08-24 14:00,Vishal Mishra,Kaise Hua,234722
2022-08-24 14:04,Shekhar Ravjiani,Love Mashup,240017
2022-08-24 14:10,Mithoon,Romantic Mashup 2,325172
2022-08-24 14:14,Jeet Gannguli,Arijit Singh Mashup (By DJ Paroma),245408
2022-08-24 14:18,Ankit Tiwari,Ek Villain Mashup (Mashup By Dj Kiran Kamath)[Remix By Mashup By Dj Kiran Kamath],268352
2022-08-24 14:19,Neeraj Shridhar,The Salman Khan Mashup(Remix By Dj Chetas),44094
2022-08-24 14:25,Shankar-Ehsaan-Loy,Love Mashup 2015 (By DJ Chetas),138263
2022-08-24 18:10,Prateek Kuhad,All I Need,153576
2022-08-25 02:16,Virginia To Vegas,Malibu,0
2022-08-25 02:16,Tate McRae,slower - NOTD Remix,2560
2022-08-25 02:29,Tate McRae,slower - NOTD Remix,160085
2022-08-25 06:57,Dream Note,Waqt Ki Baatein,243310
2022-08-25 07:00,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),176018
2022-08-25 07:11,Taylor Swift,Paper Rings,56868
2022-08-25 07:14,shy martin,Feelings,169768
2022-08-25 07:16,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),121878
2022-08-25 08:16,Neeraj Shridhar,Tum Hi Ho Bandhu,283693
2022-08-25 08:17,Miss Pooja,Second Hand Jawaani,26457
2022-08-25 08:21,Benny Dayal,Daaru Desi,269200
2022-08-25 08:22,Shalmali Kholgade,Shakira,5102
2022-08-25 08:25,Mickey Singh,Ho Gaya Pyar Remix,168678
2022-08-25 14:56,Pritam,Bhool Bhulaiyaa 2 Title Track,211666
2022-08-25 15:01,Pritam,De Taali,18446
2022-08-25 15:01,Pritam,Hum Nashe Mein Toh Nahin,238252
2022-08-25 15:05,Shekhar Ravjiani,Love Mashup,240017
2022-08-25 15:11,Mithoon,Romantic Mashup 2,314167
2022-08-25 15:15,Ed Sheeran,Perfect,263400
2022-08-25 15:19,Justin Bieber,Sorry,200786
2022-08-25 15:20,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1610
2022-08-25 15:20,Ed Sheeran,Thinking out Loud,63792
2022-08-25 15:20,Avicii,Wake Me Up,1340
2022-08-25 16:20,Bruno Mars,Just the Way You Are,119640
2022-08-25 16:50,Anurag Saikia,Aise Kyun,68162
2022-08-25 16:52,The Fortune,Lost (Acoustic),128659
2022-08-25 16:54,Shroomi,Sunflower,113246
2022-08-25 16:56,Amin Nordin,My Only One,145613
2022-08-25 16:58,Javed Ali,"Saudebazi (Encore) [From ""Aakrosh""]",71619
2022-08-25 16:59,Sparsh Dangwal,Live Your Dream,101876
2022-08-25 17:00,Jaime Deraz,For You,66348
2022-08-25 17:01,BRIGHT,Who am I - เพลงประกอบซีรีส์ F4 Thailand : หัวใจรักสี่ดวงดาว BOYS OVER FLOWERS,33195
2022-08-25 17:03,Deep Chills,All About It,135331
2022-08-25 17:05,Sid Sriram,"Parayuvaan - From ""Ishq""",82671
2022-08-25 17:08,Akull,Laal Bindi,202540
2022-08-25 18:30,Kishi Bashi,This Must Be the Place (Naive Melody) [by Talking Heads],206671
2022-08-25 18:30,The Moldy Peaches,Anyone Else But You,0
2022-08-25 18:33,The Moldy Peaches,Anyone Else But You,180069
2022-08-25 18:44,Taylor Swift,‘tis the damn season,229742
2022-08-25 18:45,Kishi Bashi,This Must Be the Place (Naive Melody) [by Talking Heads],0
2022-08-25 18:48,Kishi Bashi,This Must Be the Place (Naive Melody) [by Talking Heads],206748
2022-08-25 18:49,The Moldy Peaches,Anyone Else But You,0
2022-08-25 18:52,Harnoor,Parshawan,167873
2022-08-25 18:56,Mickey Singh,Ho Gaya Pyar Remix,216214
2022-08-25 18:57,Zack Knight,Armani,12271
2022-08-25 18:57,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),0
2022-08-25 18:57,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),99
2022-08-25 19:00,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),175895
2022-08-26 03:33,Dream Note,Waqt Ki Baatein,600
2022-08-26 03:37,When Chai Met Toast,Yellow Paper Daisy,199772
2022-08-26 03:41,Dream Note,Waqt Ki Baatein,243310
2022-08-26 03:45,Suraj Jagan,Give Me Some Sunshine,247346
2022-08-26 03:48,Punit Singh,Teri Meri Pehli Sham,220565
2022-08-26 03:52,Punit Singh,Yahan Koi Nahi,230421
2022-08-26 03:57,NAALAYAK,Sahil,296000
2022-08-26 04:00,When Chai Met Toast,Yellow Paper Daisy,199772
2022-08-26 04:04,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,242519
2022-08-26 04:05,Punit Singh,Yahan Koi Nahi,16057
2022-08-26 04:05,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,4286
2022-08-26 04:08,Prateek Kuhad,Tum Jab Paas,153298
2022-08-26 04:09,Punit Singh,Teri Meri Pehli Sham,55727
2022-08-26 04:14,Sagar Desai,Lil Itch,170325
2022-08-26 04:19,Sonu Nigam,Har Ek Friend Kamina Hota Hai,6357
2022-08-26 04:19,Khushboo Raaj,Womaniya,322562
2022-08-26 05:08,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,426173
2022-08-26 05:12,Tommee Profitt,In The End - Mellen Gi Remix,218188
2022-08-26 05:15,Sagar Desai,Guilty Minds - Title Track,177539
2022-08-26 05:19,Sonu Nigam,Pal Pal Har Pal,273146
2022-08-26 05:23,Vedesh Sookoo,Hunter,257009
2022-08-26 05:28,Arijit Singh,Pal,288000
2022-08-26 05:34,A.R. Rahman,Challa,320417
2022-08-26 05:37,Lucky Ali,Mohabbat Zindagi,226989
2022-08-26 05:41,Anirudh Ravichander,"Bae (From ""Don"")",203148
2022-08-26 06:19,Prateek Kuhad,All I Need,153693
2022-08-26 06:23,Punit Singh,Teri Meri Pehli Sham,194306
2022-08-26 18:46,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),176018
2022-08-26 18:49,Yo Yo Honey Singh,Call Aundi,216549
2022-08-26 18:53,Johny Seth,Beauty Overloaded,214378
2022-08-26 18:57,Mickey Singh,Ho Gaya Pyar Remix,216270
2022-08-26 19:12,Mankirt Aulakh,Badnam ( Orignal Version ),168764
2022-08-26 19:13,AP Dhillon,Excuses,4226
2022-08-26 19:16,The Moldy Peaches,Anyone Else But You,5247
2022-08-26 19:27,Crooked Fingers,Heavy Hours,4075
2022-08-26 19:31,Harnoor,Mamacita,4318
2022-08-26 19:34,Prateek Kuhad,All I Need,6455
2022-08-26 19:35,Prateek Kuhad,Kasoor,5456
2022-08-26 19:35,Prateek Kuhad,Tum Jab Paas,5526
2022-08-26 19:37,Punit Singh,Yahan Koi Nahi,0
2022-08-26 19:37,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,0
2022-08-26 19:41,Harnoor,Parshawan,6989
2022-08-26 19:41,Harnoor,Parshawan,144265
2022-08-26 19:41,Harnoor,Waalian,1416
2022-08-26 19:41,Harnoor,Fallin Star,1033
2022-08-26 19:41,Harnoor,Jatta,1242
2022-08-26 19:41,Harnoor,Moonlight,58
2022-08-26 19:42,Harnoor,Uff,0
2022-08-26 19:42,Harnoor,No Competition,0
2022-08-26 19:42,Harnoor,Parshawan,1346
2022-08-26 19:42,Harnoor,Parshawan,104
2022-08-26 19:42,Harnoor,Album Intro,0
2022-08-26 19:42,Harnoor,I Dont Wanna,0
2022-08-26 19:42,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),92
2022-08-26 19:42,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),162
2022-08-26 19:42,Harnoor,Mamacita,0
2022-08-26 19:42,Harnoor,Mamacita,220
2022-08-26 19:42,Harnoor,Impress,0
2022-08-26 19:42,Harnoor,She Got Me,0
2022-08-26 19:42,Harnoor,Double R,0
2022-08-26 19:42,Harnoor,Waalian,185
2022-08-26 19:42,Harnoor,Waalian,174
2022-08-26 19:42,Harnoor,Face To Face,0
2022-08-26 19:42,Harnoor,Fallin Star,0
2022-08-26 19:42,Harnoor,Fallin Star,150
2022-08-26 19:42,Harnoor,Jatta,0
2022-08-26 19:42,Harnoor,Jatta,58
2022-08-26 19:42,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),0
2022-08-26 19:42,Harnoor,Own Lanez,0
2022-08-26 19:42,Harnoor,Deserving,0
2022-08-26 19:42,Harnoor,Chan Vekhya,0
2022-08-26 19:42,Harnoor,It's All Done,0
2022-08-26 19:42,Harnoor,Jhumke,0
2022-08-26 19:42,Harnoor,Moonlight,0
2022-08-26 19:42,Harnoor,Moonlight,11
2022-08-26 19:43,Aditya A,Chaand Baaliyan,103264
2022-08-26 19:48,Dino James,Lost,201000
2022-08-26 19:50,AP Dhillon,Excuses,2728
2022-08-26 19:50,AP Dhillon,Excuses,131520
2022-08-26 19:52,Tedi Pagg,Tu Hi Das De,105174
2022-08-26 19:54,Tedi Pagg,Tu Hi Das De,67653
2022-08-26 19:55,The Weeknd,Blinding Lights,3875
2022-08-26 19:55,Harnoor,Waalian,7902
2022-08-26 19:55,The Weeknd,Save Your Tears,3706
2022-08-26 19:55,The Weeknd,How Do I Make You Love Me?,24669
2022-08-26 19:55,Zaeden,KTMBK,5778
2022-08-26 19:55,Vishal Mishra,Manjha,3603
2022-08-26 19:56,The Weeknd,Out of Time,0
2022-08-26 19:56,The Weeknd,Out of Time,267
2022-08-26 19:56,The Weeknd,Out of Time,2632
2022-08-26 19:56,The Weeknd,In Your Eyes,4405
2022-08-26 19:56,The Weeknd,In Your Eyes,4886
2022-08-26 19:56,The Weeknd,Starboy,789
2022-08-26 19:56,The Weeknd,Starboy,4505
2022-08-26 19:56,The Weeknd,I Feel It Coming,2878
2022-08-26 19:56,The Weeknd,Take My Breath - Single Version,2914
2022-08-26 19:56,The Weeknd,Take My Breath - Single Version,0
2022-08-26 19:56,The Weeknd,Take My Breath - Single Version,1326
2022-08-26 19:56,Swedish House Mafia,Moth To A Flame (with The Weeknd),3983
2022-08-26 19:59,The Weeknd,Blinding Lights,159323
2022-08-27 02:36,Sivam,Karuppu Vellai,177151
2022-08-27 05:33,Mukesh,Kisi Ki Muskurahaton Pe,269333
2022-08-27 05:37,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,270816
2022-08-27 05:40,Rahat Fateh Ali Khan,Dil To Bachcha Hai,115925
2022-08-27 06:01,Rahat Fateh Ali Khan,Dil To Bachcha Hai,420048
2022-08-27 06:27,Yo Yo Honey Singh,Call Aundi,10901
2022-08-27 06:30,Jay Sean,Maybe (Shayad),211866
2022-08-27 06:34,Deemah,Look Into My Eyes (Feat. Say-On) - Original,193240
2022-08-27 06:39,Jay Sean,Lights Off,253253
2022-08-27 06:42,Jay Sean,2012 (It Ain't The End),222200
2022-08-27 06:43,Jay Sean,Stolen - Original Full Length Version,59566
2022-08-27 07:34,Jay Sean,Stolen - Original Full Length Version,42120
2022-08-27 07:39,Jay Sean,Stolen - Original Full Length Version,30000
2022-08-27 07:42,Jay Sean,Stolen - Original Full Length Version,139910
2022-08-27 07:43,Jay Sean,Do You Remember,81722
2022-08-27 07:48,Shubh,NO LOVE,41494
2022-08-27 07:51,Shubh,NO LOVE,128925
2022-08-27 07:52,Mickey Singh,Feels Like,30002
2022-08-27 08:02,Mickey Singh,Feels Like,130507
2022-08-27 08:05,Imran Khan,Amplifier,180001
2022-08-27 08:07,Mankirt Aulakh,Badnam ( Orignal Version ),2368
2022-08-27 08:07,Imran Khan,Amplifier,37430
2022-08-27 08:08,Harnoor,Parshawan,60000
2022-08-27 08:14,Harnoor,Parshawan,96676
2022-08-27 12:53,Sivam,Karuppu Vellai,168917
2022-08-27 13:00,Sivam,Karuppu Vellai,128170
2022-08-27 13:09,Prateek Kuhad,All I Need,153693
2022-08-27 13:24,When Chai Met Toast,Yellow Paper Daisy,61194
2022-08-27 14:11,Pritam,De Taali,12911
2022-08-27 14:11,Pritam,Hum Nashe Mein Toh Nahin,238252
2022-08-27 14:15,Ed Sheeran,Perfect,263400
2022-08-27 14:23,Vishal Mishra,Kaise Hua,450713
2022-08-27 14:27,Pritam,"Kesariya (From ""Brahmastra"")",231791
2022-08-27 14:47,Pritam,Hum Nashe Mein Toh Nahin,209600
2022-08-27 17:38,Mankirt Aulakh,Badnam ( Orignal Version ),6988
2022-08-27 17:38,Harnoor,Wah Kya Nazare (feat. Gaby Fuego),203974
2022-08-27 17:42,Simranjeet Singh,Thoddi Waala Till,203778
2022-08-27 17:45,Harnoor,Waalian,218523
2022-08-27 17:48,Shubh,NO LOVE,170387
2022-08-27 17:49,Yo Yo Honey Singh,Call Aundi,19976
2022-08-27 17:49,Dino James,Achi Maza Aayi,12527
2022-08-27 17:55,Dino James,Yaadein,384166
2022-08-27 17:57,Dino James,Lost,105146
2022-08-28 05:38,AV Prafullachandra,Kundi Lagalo,9221
2022-08-28 05:38,Prince J Lofi,Kundi laga le saiya - remix,15832
2022-08-28 06:09,Harnoor,Mamacita,7163
2022-08-28 06:11,Prince J Lofi,Kundi laga le saiya - remix,97918
2022-08-28 06:12,Arohi Mhatre,Niyam Ho,16416
2022-08-28 06:12,AV Prafullachandra,Kundi Lagalo,68554
2022-08-28 06:13,AV Prafullachandra,Ye Hai Andher Nagari,8150
2022-08-28 06:13,AV Prafullachandra,Kundi Lagalo,8602
2022-08-28 06:13,Vidhya Gopal,Kaise Banegi Sarkar,38138
2022-08-28 06:16,AV Prafullachandra,Ye Hai Andher Nagari,137543
2022-08-28 06:18,NOTD,Keep You Mine,174760
2022-08-28 06:21,shy martin,Are you happy?,157555
2022-08-28 06:23,shy martin,Slow,139116
2022-08-28 06:27,NOTD,I Don't Know Why,207667
2022-08-28 06:30,Boy In Space,Therapy (with NOTD),168047
2022-08-28 06:32,NOTD,Nobody,143952
2022-08-28 06:35,Tate McRae,slower - NOTD Remix,183275
2022-08-28 06:38,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",201526
2022-08-28 06:41,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027
2022-08-28 06:56,Selena Gomez,Baila Conmigo (with Rauw Alejandro),173464
2022-08-28 07:00,Discrete,Never Know,182294
2022-08-28 07:03,Bruno Mars,Marry You,230192
2022-08-28 07:03,Bruno Mars,The Lazy Song,8859
2022-08-28 07:06,Zedd,The Middle,184732
2022-08-28 07:09,Sabrina Carpenter,"Let Me Move You - From the Netflix film ""Work It""",147070
2022-08-28 07:12,Chelsea Collins,07 Britney,182915
2022-08-28 07:15,PRETTYMUCH,Lying (feat. Lil Tjay),203675
2022-08-28 07:19,PRETTYMUCH,Summer on You,205791
2022-08-28 07:21,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154486
2022-08-28 07:25,PRETTYMUCH,Eyes Off You,204266
2022-08-28 07:28,Regard,You,233386
2022-08-28 07:31,Lauv,i'm so tired...,140002
2022-08-28 07:33,Prateek Kuhad,All I Need,153693
2022-08-28 07:37,Prateek Kuhad,Kasoor,197549
2022-08-28 07:40,Prateek Kuhad,Tum Jab Paas,235932
2022-08-28 07:45,Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,264438
2022-08-28 07:49,Punit Singh,Yahan Koi Nahi,230421
2022-08-28 07:52,Punit Singh,Teri Meri Pehli Sham,220565
2022-08-28 07:54,Aditya A,Chaand Baaliyan,103264
2022-08-28 07:59,NAALAYAK,Sahil,296000
2022-08-28 08:03,Suraj Jagan,Give Me Some Sunshine,247346
2022-08-28 08:07,Anuv Jain,Alag Aasmaan,212773
2022-08-28 08:10,When Chai Met Toast,Yellow Paper Daisy,199772
2022-08-28 08:14,Dream Note,Waqt Ki Baatein,243310
2022-08-28 08:16,The Local Train,Vaaqif,116924
2022-08-28 12:42,Anuv Jain,Alag Aasmaan,212773
2022-08-28 12:55,Prateek Kuhad,Kasoor,196349
2022-08-28 13:59,Pritam,Bhool Bhulaiyaa 2 Title Track,211666
2022-08-28 14:00,Pritam,Hum Nashe Mein Toh Nahin,47586
2022-08-28 14:04,Vishal Mishra,Kaise Hua,227605
2022-08-28 14:08,Armaan Malik,Pehla Pyaar,272532
2022-08-28 14:08,Nikk,Yaari,317
2022-08-28 14:11,Zaeden,KTMBK,154434
2022-08-28 14:14,Nikk,Yaari,177750
2022-08-28 14:17,Arjun Kanungo,Aaya Na Tu,210000
2022-08-28 14:21,Akull,Laal Bindi,202963
2022-08-28 14:23,Zaeden,dooriyan,1270
2022-08-28 14:23,Armaan Malik,Tu / You,2572
2022-08-28 14:23,Pratsofficial,Aziyat 2.0 - Reprise Version,161087
2022-08-28 14:29,Prateek Kuhad,Kasoor,171240
2022-08-28 14:36,Armaan Malik,Pehla Pyaar,272532
2022-08-28 14:41,Vishal Mishra,Kaise Hua,234722
2022-08-28 14:43,Vishal Mishra,Kaise Hua,8616
2022-08-28 14:47,Ed Sheeran,Perfect,224326
2022-08-28 18:24,Prince J Lofi,Kundi laga le saiya - remix,58885
2022-08-28 18:27,Sivam,Karuppu Vellai,195818
2022-08-28 18:29,A.R. Rahman,"Adheeraa (From ""Cobra"")",87811
2022-08-28 18:45,Ashim Kemson featuring Pierre,Soulmates,140313
2022-08-28 20:17,Anuv Jain,Alag Aasmaan,207334
2022-08-29 12:44,A.R. Rahman,"Adheeraa (From ""Cobra"")",6869
2022-08-29 13:02,A.R. Rahman,"Adheeraa (From ""Cobra"")",26965
2022-08-29 13:02,The Kid LAROI,STAY (with Justin Bieber),17471
2022-08-29 13:02,Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",16810
2022-08-29 13:22,Mitski,Francis Forever,9525
2022-08-29 14:05,Armaan Malik,Pehla Pyaar,272532
2022-08-29 14:11,Saaj Bhatt,Halki Si Barsaat,212560
2022-08-29 14:16,Pritam,Hum Nashe Mein Toh Nahin,238252
2022-08-29 14:19,Pritam,De Taali,210163
2022-08-29 14:22,Pritam,Mere Dholna (Arijit Version),162114
2022-08-29 14:48,Anuv Jain,Baarishein,207309
2022-08-29 14:51,Anuv Jain,Alag Aasmaan,212773
2022-08-29 14:55,Anuv Jain,Gul,217241
2022-08-29 14:58,Anuv Jain,Mishri,200437
2022-08-29 15:03,Anuv Jain,Meri Baaton Mein Tu,260091
2022-08-29 15:07,Anuv Jain,Riha,287323
2022-08-29 15:11,Anuv Jain,Alag Aasmaan (Acoustic),211578
2022-08-29 15:15,Anuv Jain,Maula,237882
2022-08-29 15:19,Anuv Jain,Ocean,252630
2022-08-29 15:22,Anuv Jain,Meri Baaton Mein Tu,213986
2022-08-29 15:26,Anuv Jain,Alag Aasmaan (Acoustic),211578
2022-08-29 15:30,Anuv Jain,Gul,217241
2022-08-29 15:31,Anuv Jain,Mishri,73636
2022-08-29 15:34,When Chai Met Toast,Khoj (Passing By),212571
2022-08-29 15:35,When Chai Met Toast,Joy of Little Things,56279
2022-08-29 15:53,The Weeknd,I Feel It Coming,184645
2022-08-29 19:58,The Weeknd,Blinding Lights,195674
2022-08-30 04:01,The Beatles,Don't Let Me Down - Remastered 2009,16953
2022-08-30 04:01,The Beatles,Let It Be - Remastered 2009,33834
2022-08-30 04:01,The Beatles,Here Comes The Sun - Remastered 2009,66534
2022-08-30 04:02,The Beatles,Hey Jude,25346
2022-08-30 04:13,NAALAYAK,Zakir,92190
2022-08-30 05:26,Neel Adhikari,Song For Survival,53256
2022-08-30 05:27,Neel Adhikari,Luca's Lullaby,6788
2022-08-30 05:27,Neel Adhikari,Food For Thought,44700
2022-08-30 05:29,Rabbi Shergill,Laundiya Ke Pallu Mein,98140
2022-08-30 06:55,Jay Sean,Ride It (Kya Yehi Pyar Hai),193706
2022-08-30 06:58,Jay Sean,Ride It (Original Version),188693
2022-08-30 07:02,Veronica Mehta,U-N-I (Mere Dil Vich Hai Hum Tum),217547
2022-08-30 07:06,Jay Sean,Lights Off,253253
2022-08-30 07:08,Pritam,Shayad - English Rendition,159919
